order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,local currency,ship_postal_code,emp_code,customer_id,Currency
408-6453499-2038745,11/07/2023 10:16:46 AM,11/14/2023 11:41:21 AM,Shipped,Partner Sale,Economy 10,B09811QMHB,Shipped,1,541701.57,394230,E-299,JH-16180,18
408-1807639-4478749,11/07/2023 10:20:00 AM,11/13/2023 10:11:02 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B091Q9J9QL,Shipped,1,2439.00,226022,E-045,LO-17170,10
407-7287334-4565926,11/07/2023 10:20:22 AM,11/10/2023 10:27:02 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09LD3PMBT,Shipped,1,3298.82,421202,E-351,CW-11905,9
S02-1722260-3444020,11/07/2023 10:20:41 AM,11/11/2023 10:10:49 AM,Shipped,Partner Sale,Express 3,B09K3S4P57,Unshipped,1,0.00,394210,E-155,JO-15550,3
408-3993353-7089909,11/07/2023 10:20:57 AM,11/15/2023 04:56:09 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B0822SHZ5K,Shipped,1,67916.89,131001,E-206,HR-14770,22
408-0224887-1723509,11/07/2023 10:29:38 AM,11/13/2023 04:06:00 PM,Shipped,Partner Sale,Express 3,B0922VHM3Z,Shipped,1,13446.31,400064,E-285,LP-17095,15
402-4726714-5381160,11/07/2023 10:29:54 AM,11/13/2023 06:17:44 PM,Shipped,Partner Sale,Express 3,B09K3938KW,Shipped,1,2033221.57,302012,E-058,AO-10810,13
405-7738187-6028314,11/07/2023 10:30:41 AM,11/14/2023 01:17:22 PM,Shipped,Partner Sale,Economy 10,B08YYTCPYX,Shipped,1,627167.25,201301,E-159,CS-12400,18
171-8726661-5041133,11/07/2023 10:34:35 AM,11/11/2023 05:19:37 PM,Shipped,Partner Sale,Economy 10,B0922V9HP7,Shipped,1,15233.48,600053,E-564,AS-10225,15
407-0890075-1243539,11/07/2023 10:39:06 AM,11/14/2023 12:40:22 PM,Shipped,Partner Sale,Economy 10,B09YNXZ3YX,Shipped,1,4212.82,400024,E-060,JM-15655,10
404-1641028-3368312,11/07/2023 10:41:54 AM,11/11/2023 05:47:47 PM,Shipped,Partner Sale,Economy 10,B07VRCKGH7,Shipped,1,97151.52,682024,E-325,JO-15550,20
405-7024826-5408330,11/07/2023 10:42:30 AM,11/13/2023 06:16:44 PM,Shipped,Partner Sale,Same Day 0,B081WY1SP3,Shipped,1,26498.73,411027,E-059,AS-10135,11
403-2714610-0445920,11/07/2023 10:47:07 AM,11/10/2023 03:44:06 PM,Shipped - Returned to Seller,Partner Sale,Economy 10,B0922QTZQ5,Shipped,1,85245.69,411038,E-138,LH-16900,20
406-0077747-3292331,11/07/2023 10:47:11 AM,11/09/2023 03:44:51 PM,Shipped,Partner Sale,Express 3,B098133MK5,Shipped,1,12226.50,110075,E-336,BS-11380,15
171-4365156-8810765,11/07/2023 10:51:10 AM,11/14/2023 01:41:37 PM,Shipped,Partner Sale,Economy 10,B08B3ZFHC6,Shipped,1,8821.96,635109,E-055,CD-11980,4
408-9048875-5501141,11/07/2023 10:51:42 AM,11/11/2023 04:14:56 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B098315N2Z,Shipped,1,568898.91,676306,E-340,EN-13780,16
404-8169153-4411563,11/07/2023 11:00:50 AM,11/09/2023 06:20:21 PM,Shipped,Partner Sale,Express 3,B08MX88RFP,Shipped,1,15562.53,560037,E-014,ER-13855,3
407-2164756-1680316,11/07/2023 11:01:22 AM,11/15/2023 03:30:56 PM,Shipped,Partner Sale,Express 3,B08XQBF1G4,Shipped,1,5751.03,785621,E-559,DW-13480,9
403-4617854-3772316,11/07/2023 11:10:58 AM,11/15/2023 05:58:47 PM,Shipped,Partner Sale,Same Day 0,B09SDYQ3WG,Shipped,1,565233.32,682305,E-177,SM-20005,16
405-0673862-9737921,11/07/2023 11:21:13 AM,11/11/2023 05:59:40 PM,Shipped,Partner Sale,Same Day 0,B08HK5JSM1,Shipped,1,16752.11,400092,E-184,VG-21805,21
171-3671807-1417958,11/07/2023 11:22:16 AM,11/13/2023 07:59:35 PM,Shipped,Partner Sale,Same Day 0,B0922SFWK1,Shipped,1,623396.70,110034,E-336,RS-19870,18
404-4316990-5118762,11/07/2023 11:30:04 AM,11/10/2023 10:36:19 AM,Shipped,Partner Sale,Economy 10,B07MY3SSQD,Shipped,1,3788.37,560081,E-294,MC-18130,10
171-4559226-1886725,11/07/2023 11:33:19 AM,11/13/2023 06:58:22 PM,Shipped,Partner Sale,Express 3,B09SDYQ3WG,Shipped,1,4884.34,276001,E-076,NB-18655,10
404-4770174-0182724,11/07/2023 11:33:31 AM,11/15/2023 01:17:13 PM,Shipped,Partner Sale,Standard 7,B08ZHJW9M4,Shipped,1,6085315.74,628001,E-014,BF-11170,19
402-3529981-5233162,11/07/2023 11:33:39 AM,11/15/2023 10:11:42 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09M6VGNX8,Shipped,1,76109.14,110019,E-352,TT-21460,11
406-5972219-8721101,11/07/2023 11:40:03 AM,11/11/2023 02:13:21 PM,Pending - Waiting for Pick Up,Partner Sale,Economy 10,B09RKCLC67,Unshipped,1,6112.70,560078,E-231,BD-11635,5
404-3855411-6168332,11/07/2023 11:44:55 AM,11/14/2023 09:07:42 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09SDY8DCT,Shipped,1,538841.10,503003,E-039,Co-12640,16
406-7043703-1425928,11/07/2023 11:49:05 AM,11/10/2023 01:06:47 PM,Shipped - Returned to Seller,Partner Sale,Economy 10,B081X3C299,Shipped,1,47464.55,451666,E-281,DP-13165,20
402-8383673-6838745,11/07/2023 12:01:18 PM,11/15/2023 07:03:48 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09SDXFFQ1,Shipped,1,20850.30,735203,E-180,SS-20590,15
407-4159937-7304359,11/07/2023 12:14:00 PM,11/11/2023 12:49:00 PM,Shipped,Partner Sale,Economy 10,B08RP4JJPD,Shipped,1,14282.25,600005,E-275,AS-10135,21
171-2073376-3743567,11/07/2023 12:16:36 PM,11/11/2023 09:39:32 AM,Shipped,Partner Sale,Economy 10,B08W9LP36M,Shipped,1,69053.77,522001,E-343,BP-11185,20
404-2370279-0752331,11/07/2023 12:18:58 PM,11/14/2023 02:02:26 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09437VPRC,Shipped,1,7816.74,600064,E-568,CC-12220,2
404-3660268-8202727,11/07/2023 12:19:47 PM,11/11/2023 09:21:12 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09RSX8B8D,Shipped,1,8485.06,400028,E-240,TS-21505,1
404-0670719-3841905,11/07/2023 12:20:05 PM,11/14/2023 09:30:46 AM,Shipped,Partner Sale,Economy 10,B0922QJ5DH,Shipped,1,477924.09,132103,E-093,AP-10720,17
406-2934008-9439555,11/07/2023 12:20:51 PM,11/11/2023 02:08:19 PM,Shipped,Partner Sale,Standard 7,B098314S8L,Shipped,1,40462.86,560043,E-065,AD-10180,8
402-7615124-9819565,11/07/2023 12:30:17 PM,11/13/2023 09:43:55 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09K3X672H,Shipped,1,77308.48,110019,E-109,AO-10810,20
408-4825501-1772337,11/07/2023 12:33:11 PM,11/14/2023 09:48:45 AM,Shipped,Partner Sale,Economy 10,B09K3F6Y89,Shipped,1,684982.26,560097,E-150,MW-18220,18
403-3520528-3358737,11/07/2023 12:33:25 PM,11/11/2023 05:27:18 PM,Shipped,Partner Sale,Same Day 0,B09NDMP4XK,Shipped,1,51454.80,411042,E-352,CV-12805,22
405-8108176-2258701,11/07/2023 12:41:56 PM,11/11/2023 06:55:32 PM,Shipped,Partner Sale,Economy 10,B099S87FTK,Shipped,1,89101.53,248195,E-298,QJ-19255,7
171-7804609-7786739,11/07/2023 12:50:55 PM,11/15/2023 05:55:24 PM,Shipped,Partner Sale,Economy 10,B08HK5QBX9,Shipped,1,3905.20,625009,E-180,JF-15295,1
405-8181779-0772301,11/07/2023 12:51:55 PM,11/11/2023 09:07:11 AM,Shipped,Partner Sale,Express 3,B0983CRK42,Shipped,1,75587.70,690558,E-563,TP-21130,22
402-2915399-3830746,11/07/2023 12:55:48 PM,11/11/2023 10:39:41 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B089B19HGM,Shipped,1,42804.58,305002,E-017,VM-21685,8
408-9821732-0766750,11/07/2023 12:56:36 PM,11/15/2023 04:40:56 PM,Shipped,Partner Sale,Economy 10,B09831T4CQ,Shipped,1,49014.71,500081,E-003,RM-19750,6
402-6851645-6310759,11/07/2023 01:00:28 PM,11/14/2023 01:39:55 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B0929CTSR8,Shipped,1,9014.75,207123,E-297,NC-18415,23
404-9922028-4441123,11/07/2023 01:02:28 PM,11/14/2023 11:08:43 AM,Shipped,Partner Sale,Economy 10,B08WQ1W4JV,Shipped,1,16859.50,591220,E-046,CC-12220,21
405-3009755-5932300,11/07/2023 01:04:22 PM,11/15/2023 12:37:07 PM,Shipped,Partner Sale,Economy 10,B08QGQKRFY,Shipped,1,15194.68,600079,E-239,JJ-15760,23
407-3298211-3404307,11/07/2023 01:04:42 PM,11/13/2023 12:39:45 PM,Shipped,Partner Sale,Express 3,B09M6VZLVN,Shipped,1,86270.30,208001,E-280,DB-13120,11
408-3439780-6804322,11/07/2023 01:06:02 PM,11/09/2023 01:56:26 PM,Shipped,Partner Sale,Express 3,B0926WJQBY,Shipped,1,1035674.99,360005,E-233,MG-18205,17
408-6804136-0535530,11/07/2023 01:39:44 PM,11/11/2023 04:53:06 PM,Shipped,Partner Sale,Economy 10,B09QJ4HQ1G,Shipped,1,1681662.88,755028,E-108,BD-11770,18
408-1736368-4993938,11/07/2023 01:40:16 PM,11/15/2023 12:18:50 PM,Shipped,Partner Sale,Same Day 0,B0894YWSQN,Shipped,1,61266.10,400601,E-086,JH-16180,8
407-3469279-3440345,11/07/2023 01:43:00 PM,11/15/2023 06:26:44 PM,Shipped,Partner Sale,Express 3,B08W9P5TV7,Shipped,1,3566.64,480661,E-149,AW-10930,10
405-8939267-9746717,11/07/2023 01:45:18 PM,11/14/2023 11:16:03 AM,Shipped - Returned to Seller,Partner Sale,Economy 10,B09SDXTRS9,Shipped,1,8505344.78,700027,E-200,DP-13165,19
171-2156790-0947553,11/07/2023 01:45:29 PM,11/11/2023 07:17:06 PM,Shipped,Partner Sale,Express 3,B07R41RHRH,Shipped,1,1280176.54,572106,E-284,YS-21880,13
406-7474781-6255565,11/07/2023 02:08:43 PM,11/13/2023 09:00:25 AM,Shipped,Partner Sale,Express 3,B09TZWBRY9,Shipped,1,28209.01,500027,E-351,FG-14260,12
407-5827699-0986725,11/07/2023 02:09:48 PM,11/11/2023 06:12:55 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B0894WW15B,Shipped,1,479458.61,491001,E-171,RD-19720,16
402-4289604-6913112,11/07/2023 02:10:19 PM,11/15/2023 11:50:26 AM,Shipped,Partner Sale,Same Day 0,B0822TDMYH,Shipped,1,42259.89,110030,E-569,JS-15880,12
404-0473397-9592336,11/07/2023 02:16:42 PM,11/11/2023 07:52:54 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B079WX69ZM,Shipped,1,26546.50,445001,E-065,CC-12220,12
407-2668811-5306707,11/07/2023 02:16:58 PM,11/11/2023 12:50:40 PM,Shipped,Partner Sale,Economy 10,B082W8354V,Shipped,1,69053.77,751012,E-335,BF-11170,20
408-2569022-1254730,11/07/2023 02:21:14 PM,11/11/2023 11:39:15 AM,Shipped,Partner Sale,Express 3,B099WXZ2R9,Shipped,1,7767.43,560082,E-082,RH-19495,23
407-8575888-8013137,11/07/2023 02:24:55 PM,11/10/2023 02:54:03 PM,Shipped,Partner Sale,Economy 10,B099FBTWW1,Shipped,1,576893.32,744105,E-341,DB-13660,18
403-5843214-3929939,11/07/2023 02:32:27 PM,11/11/2023 09:45:08 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09SDY68JK,Shipped,1,38938.01,800001,E-091,AR-10570,8
405-1559630-5590717,11/07/2023 02:33:24 PM,11/13/2023 02:36:22 PM,Shipped,Partner Sale,Same Day 0,B09265RNHH,Shipped,1,60676.21,500049,E-173,BT-11440,6
403-4929544-8366760,11/07/2023 02:35:18 PM,11/11/2023 09:03:02 AM,Shipped,Partner Sale,Standard 7,B09K3TMQSK,Shipped,1,1329414.10,563121,E-467,AG-10525,13
405-5369717-2681163,11/07/2023 02:37:52 PM,11/09/2023 10:11:10 AM,Shipped,Partner Sale,Express 3,B07GRVXGV9,Shipped,1,10836.48,455001,E-475,KS-16300,15
407-9931986-2656354,11/07/2023 02:41:32 PM,11/15/2023 11:58:13 AM,Shipped,Partner Sale,Same Day 0,B01N29JK0G,Shipped,1,41576565.76,560075,E-064,MS-17980,14
408-3620853-5850735,11/07/2023 02:42:03 PM,11/11/2023 12:28:04 PM,Shipped,Partner Sale,Same Day 0,B09K3S4P57,Shipped,1,5765.08,145001,E-150,JB-15925,4
402-5754756-4041120,11/07/2023 02:44:29 PM,11/11/2023 01:43:34 PM,Shipped,Partner Sale,Standard 7,B082W8BXW1,Shipped,1,17218.12,583101,E-206,NC-18340,3
407-4406483-4668301,11/07/2023 02:45:42 PM,11/15/2023 10:46:39 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09RKFDNHM,Shipped,1,96137175.31,302012,E-571,LD-17005,14
408-3390720-4388348,11/07/2023 02:46:05 PM,11/09/2023 07:37:19 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09TXYX9Y8,Shipped,1,10703.63,560075,E-190,CM-12445,1
171-5960574-5630752,11/07/2023 02:50:23 PM,11/11/2023 10:00:28 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B091GLLF5D,Shipped,1,10774.33,695027,E-299,GH-14665,21
403-0811909-6346707,11/07/2023 02:58:54 PM,11/15/2023 07:06:03 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDXRYBG,Shipped,1,40027.19,680007,E-477,LW-17215,8
408-4967862-8415540,11/07/2023 03:07:33 PM,11/15/2023 06:03:52 PM,Shipped,Partner Sale,Standard 7,B09811THSB,Shipped,1,1839167.66,700047,E-137,DH-13075,13
408-5320062-4524339,11/07/2023 03:07:47 PM,11/10/2023 03:36:34 PM,Shipped,Partner Sale,Economy 10,B09K3HGTRS,Shipped,1,0.00,201304,E-042,SE-20110,15
171-9767746-8195556,11/07/2023 03:09:13 PM,11/15/2023 05:22:40 PM,Shipped,Partner Sale,Same Day 0,B099NJ8537,Shipped,1,105723.71,562125,E-100,AR-10510,20
403-9937393-8756320,11/07/2023 03:10:31 PM,11/11/2023 03:08:13 PM,Shipped,Partner Sale,Express 3,B08YYS7HQD,Shipped,1,84610.72,782402,E-475,CS-12355,20
404-7022260-0087524,11/07/2023 03:15:20 PM,11/15/2023 06:39:26 PM,Shipped,Partner Sale,Economy 10,B082W8RWN1,Shipped,1,13458.96,695101,E-154,DK-12985,21
408-4297938-6905115,11/07/2023 03:16:05 PM,11/11/2023 11:21:18 AM,Shipped,Partner Sale,Express 3,B08XW581QN,Shipped,1,3085.18,600089,E-084,PC-18745,10
404-0188858-0313937,11/07/2023 03:16:33 PM,11/11/2023 05:47:06 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09SDXQK2Z,Shipped,1,16907.18,679302,E-236,CM-12385,15
403-6806890-5327528,11/07/2023 03:20:13 PM,11/15/2023 09:45:17 AM,Shipped,Partner Sale,Standard 7,B082Z3MDR9,Shipped,1,52532.57,412207,E-298,VP-21730,11
171-1196373-4176305,11/07/2023 03:27:04 PM,11/15/2023 12:30:51 PM,Shipped,Partner Sale,Standard 7,B08HK4JSRK,Shipped,1,19591.79,251001,E-099,ER-13855,11
405-8879878-0324314,11/07/2023 03:27:12 PM,11/11/2023 12:13:51 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B08QGLG46Y,Shipped,1,2712.98,122004,E-555,AI-10855,5
405-8968444-5117903,11/07/2023 03:41:48 PM,11/13/2023 02:38:19 PM,Shipped,Partner Sale,Same Day 0,B09W61RXRZ,Shipped,1,15137.98,495677,E-049,CM-12715,23
404-9341662-0847560,11/07/2023 03:46:22 PM,11/11/2023 07:11:14 PM,Pending,Partner Sale,Express 3,B07S8VQ9Y4,Unshipped,1,2320.85,314025,E-014,JP-15460,9
404-0259182-7385127,11/07/2023 04:04:27 PM,11/10/2023 03:35:28 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B08YZ15PCJ,Shipped,1,6449494.87,680651,E-181,JB-15925,19
405-7656773-6125156,11/07/2023 04:05:21 PM,11/11/2023 05:09:58 PM,Shipped,Partner Sale,Standard 7,B09RKDPH6J,Shipped,1,137989997.32,462038,E-479,SC-20380,14
403-8367868-8629919,11/07/2023 04:08:58 PM,11/10/2023 02:55:57 PM,Shipped,Partner Sale,Economy 10,B09Y26SM95,Shipped,1,51627.18,221003,E-338,AR-10540,22
402-0365208-0109142,11/07/2023 04:16:12 PM,11/11/2023 01:23:33 PM,Shipped,Partner Sale,Express 3,B08XNJG8B1,Shipped,1,199357.96,560068,E-478,KM-16660,7
403-7348200-5440300,11/07/2023 04:19:04 PM,11/15/2023 09:44:29 AM,Shipped,Partner Sale,Express 3,B08424GCQ7,Shipped,1,5346.64,400706,E-197,JM-15580,4
402-2957029-3649102,11/07/2023 04:23:47 PM,11/11/2023 06:15:03 PM,Shipped,Partner Sale,Express 3,B09K3S3FFN,Shipped,1,56100.80,678683,E-264,DP-13105,3
407-4665389-7081968,11/07/2023 04:27:54 PM,11/15/2023 11:54:08 AM,Shipped,Partner Sale,Express 3,B08MYTJ6LH,Shipped,1,1410511.26,600014,E-198,NP-18325,13
171-6251294-4873122,11/07/2023 04:30:07 PM,11/15/2023 12:36:23 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B098129875,Shipped,1,63400809.58,370205,E-336,GB-14575,14
404-5241749-7800362,11/07/2023 04:33:14 PM,11/15/2023 02:37:46 PM,Shipped,Partner Sale,Standard 7,B09TY14PVB,Shipped,1,23403.40,413736,E-283,CV-12805,15
407-0797394-4721128,11/07/2023 04:34:32 PM,11/15/2023 11:21:08 AM,Shipped,Partner Sale,Standard 7,B09QJMCBD6,Shipped,1,8229.25,313324,E-245,RP-19390,10
404-1513164-3039515,11/07/2023 04:40:17 PM,11/11/2023 01:30:24 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09K3CQ75T,Shipped,1,3794.70,700074,E-352,SV-20785,10
408-3712161-6156329,11/07/2023 04:46:10 PM,11/11/2023 01:25:53 PM,Shipped,Partner Sale,Express 3,B091Q9J9QL,Shipped,1,5655.48,560091,E-272,CC-12430,23
407-1166051-3306732,11/07/2023 04:46:33 PM,11/11/2023 01:38:21 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B0894Y7ZF8,Shipped,1,14159.97,560070,E-038,FP-14320,23
407-1455315-5726715,11/07/2023 04:50:31 PM,11/11/2023 11:22:43 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09TH5VZK6,Shipped,1,8517092.50,560100,E-195,SJ-20500,19
403-8832164-9527502,11/07/2023 04:52:56 PM,11/15/2023 03:26:31 PM,Shipped,Partner Sale,Standard 7,B07VT5L937,Shipped,1,33328.76,412105,E-247,KB-16315,8
408-7239098-7121939,11/07/2023 04:55:44 PM,11/11/2023 06:59:35 PM,Shipped,Partner Sale,Economy 10,B0894Y1W9Q,Shipped,1,1432806.94,834001,E-065,AW-10840,18
402-9708967-4069148,11/07/2023 04:56:28 PM,11/11/2023 05:34:23 PM,Shipped,Partner Sale,Same Day 0,B07R3KM9JM,Shipped,1,6110.80,560003,E-356,AF-10885,1
403-9637149-8581908,11/07/2023 04:56:37 PM,11/11/2023 07:17:21 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B099FC9KR1,Shipped,1,15562.53,680594,E-072,DC-12850,3
405-5021937-5212364,11/07/2023 04:59:06 PM,11/11/2023 10:11:55 AM,Shipped,Partner Sale,Standard 7,B08CMMD2XK,Shipped,1,36439.42,412207,E-283,SO-20335,21
402-1536441-5757153,11/07/2023 05:09:57 PM,11/11/2023 03:21:32 PM,Shipped,Partner Sale,Economy 10,B094FRW46T,Shipped,1,769191.09,380018,E-480,JB-15400,18
403-8974919-1907542,11/07/2023 05:11:45 PM,11/10/2023 03:44:41 PM,Shipped,Partner Sale,Economy 10,B0928Y81WL,Shipped,1,3281.56,500089,E-573,RD-19720,10
171-1250618-7665155,11/07/2023 05:23:27 PM,11/15/2023 02:25:07 PM,Shipped,Partner Sale,Express 3,B09RK7N97N,Shipped,1,62142.23,226014,E-296,SS-20140,22
407-0311199-9553932,11/07/2023 05:24:17 PM,11/13/2023 06:02:51 PM,Shipped,Partner Sale,Express 3,B099NQHPRK,Shipped,1,43019.71,500036,E-092,RF-19345,20
407-3791643-3767504,11/07/2023 05:26:42 PM,11/15/2023 06:11:56 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09Q3HC19H,Shipped,1,25969.09,400708,E-087,KL-16555,3
406-8059551-1828350,11/07/2023 05:28:02 PM,11/13/2023 10:43:30 AM,Shipped,Partner Sale,Same Day 0,B082W7MZVQ,Shipped,1,472574.92,431001,E-195,KL-16555,18
403-1511454-3817164,11/07/2023 05:29:15 PM,11/09/2023 01:09:31 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09SDXRYBG,Shipped,1,10928.26,401303,E-247,NS-18505,23
405-7776498-3574748,11/07/2023 05:29:31 PM,11/14/2023 02:14:12 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09HMSF1D3,Shipped,1,515245.71,600001,E-039,KN-16390,17
171-0711052-8197911,11/07/2023 05:32:05 PM,11/13/2023 03:07:33 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09HMT2BX4,Shipped,1,6073568.03,581402,E-147,GT-14755,19
402-9599705-7005131,11/07/2023 05:33:57 PM,11/15/2023 12:18:58 PM,Shipped,Partner Sale,Same Day 0,B09SDXW42C,Shipped,1,123343.77,110059,E-237,LF-17185,7
407-2533291-0351538,11/07/2023 05:34:54 PM,11/13/2023 09:29:40 AM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09RKDRDRJ,Shipped,1,5061.72,560100,E-049,LS-17230,10
408-6899075-3520315,11/07/2023 05:40:20 PM,11/11/2023 09:10:29 AM,Shipped,Partner Sale,Same Day 0,B09SDXRYBG,Shipped,1,100142890.94,620001,E-481,SU-20665,14
171-2541891-2449148,11/07/2023 05:40:44 PM,11/15/2023 04:49:21 PM,Shipped,Partner Sale,Express 3,B08XVNX5LD,Shipped,1,34906.52,570012,E-068,CA-12310,22
403-3771768-3717162,11/07/2023 05:46:34 PM,11/10/2023 01:58:25 PM,Shipped,Partner Sale,Economy 10,B07H7CNFSG,Shipped,1,255857.88,586101,E-059,MD-17860,16
404-4365281-5339529,11/07/2023 05:47:55 PM,11/11/2023 07:37:51 PM,Shipped,Partner Sale,Economy 10,B099S9MMY4,Shipped,1,26846.33,121002,E-112,AP-10720,21
405-0167835-5273906,11/07/2023 05:56:49 PM,11/11/2023 11:55:53 AM,Shipped,Partner Sale,Standard 7,B08W8T2TDB,Shipped,1,47782.04,411027,E-008,AG-10330,20
403-5674474-9346766,11/07/2023 05:57:21 PM,11/11/2023 10:06:34 AM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B09NDKQD88,Shipped,1,119399.64,411001,E-045,SM-20005,7
171-1726705-0949925,11/07/2023 05:59:59 PM,11/11/2023 03:43:29 PM,Shipped,Partner Sale,Economy 10,B08B3YPXKZ,Shipped,1,4264420.11,600091,E-168,CA-12310,19
402-0974514-4915511,11/07/2023 06:01:38 PM,11/13/2023 02:31:01 PM,Shipped,Partner Sale,Same Day 0,B08MYSGSY2,Shipped,1,36113.17,524004,E-168,DK-13090,22
405-8748217-7947555,11/07/2023 06:02:27 PM,11/13/2023 03:33:32 PM,Shipped,Partner Sale,Same Day 0,B09M779C74,Shipped,1,59638.75,411027,E-327,LE-16810,11
408-2542457-7230715,11/07/2023 06:23:01 PM,11/14/2023 09:34:19 AM,Shipped,Partner Sale,Economy 10,B0822T71X7,Shipped,1,74451.08,160036,E-460,DR-12880,20
404-6617258-1386706,11/07/2023 06:23:09 PM,11/11/2023 03:33:00 PM,Shipped,Partner Sale,Economy 10,B0986Z1LP7,Shipped,1,18864.56,110019,E-069,BH-11710,15
405-9390088-2221955,11/07/2023 06:32:28 PM,11/14/2023 03:45:01 PM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09K3DQZ66,Shipped,1,858427.31,380022,E-149,RB-19435,18
402-6584413-8163540,11/07/2023 06:35:14 PM,11/15/2023 11:45:04 AM,Shipped,Partner Sale,Economy 10,B0894X8ND7,Shipped,1,30495.33,474001,E-175,BP-11185,15
403-7912523-5008346,11/07/2023 06:35:39 PM,11/11/2023 10:37:07 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B09KXSQGNK,Shipped,1,50715.35,631501,E-239,CS-11950,6
406-5333198-9792328,11/07/2023 06:36:04 PM,11/15/2023 10:00:36 AM,Shipped,Partner Sale,Economy 10,B09SDYL6L1,Shipped,1,799304.72,400103,E-271,AT-10435,17
406-4712195-9581925,11/07/2023 06:38:05 PM,11/09/2023 05:36:08 PM,Shipped - Delivered to Buyer,Partner Sale,Express 3,B079WXK84M,Shipped,1,42663.53,520007,E-169,JS-15940,22
408-5178617-5827514,11/07/2023 06:46:53 PM,11/15/2023 03:25:16 PM,Shipped,Partner Sale,Standard 7,B07V6ZF279,Shipped,1,23375.03,341502,E-048,RD-19810,15
404-0658830-0755537,11/07/2023 06:49:05 PM,11/15/2023 11:28:32 AM,Shipped - Delivered to Buyer,Partner Sale,Economy 10,B099S91TCS,Shipped,1,689413.28,500049,E-258,FP-14320,17
407-0704933-8141107,11/07/2023 06:53:30 PM,11/15/2023 02:19:51 PM,Shipped - Delivered to Buyer,Partner Sale,Same Day 0,B09HMYMLGR,Shipped,1,27174.92,751018,E-049,TD-20995,8
402-7734252-0919525,11/07/2023 06:58:20 PM,11/13/2023 12:40:01 PM,Shipped,Partner Sale,Same Day 0,B08XVQM1LP,Shipped,1,3114.14,560030,E-352,CB-12415,5
404-9386645-7328308,11/07/2023 07:06:13 PM,11/10/2023 12:35:08 PM,Shipped,Partner Sale,Economy 10,B0894YTN3H,Shipped,1,7703.77,713204,E-281,BP-11290,5
402-7661794-4529928,11/07/2023 07:06:48 PM,11/11/2023 03:45:34 PM,Shipped,Partner Sale,Express 3,B09KXT4VG7,Shipped,1,8238.55,760006,E-152,DM-13345,1
408-4447265-3537108,11/07/2023 07:23:14 PM,11/15/2023 01:34:05 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B07141LX6Q,Shipped,1,5538.63,400067,E-266,SW-20275,2
403-8281710-2282749,11/07/2023 07:26:22 PM,11/15/2023 05:59:31 PM,Shipped - Delivered to Buyer,Partner Sale,Standard 7,B099NQVSXH,Shipped,1,10091286.15,110021,E-177,MM-17920,19
403-7402346-7325941,11/07/2023 07:32:32 PM,11/11/2023 05:33:23 PM,Shipped,Partner Sale,Express 3,B099NPK5DS,Shipped,1,6318.39,600053,E-559,CR-12625,1
408-9949104-5133142,11/07/2023 07:38:47 PM,11/11/2023 04:12:27 PM,Shipped,Partner Sale,Economy 10,B08KRTXC2Y,Shipped,1,0.00,421301,E-008,AF-10870,12
