order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,amount,ship_postal_code,emp_code,customer_id
405-7161951-9911520,7/10/2025 19:12,7/15/2025 9:01,Shipped,Store Sale,Economy 10,B09PN5N9FP,Shipped,1,"$6,763.30 ",143112,E-048,GT-147100
171-6757546-7819556,3/3/2025 18:34,3/8/2025 18:34,Shipped,Store Sale,Express 3,B09LD3J684,Shipped,1,"$7,076.49 ",421004,E-283,MV-181903
405-5662696-4278712,8/23/2024 15:54,8/29/2024 14:07,Shipped - Delivered to Buyer,Store Sale,Standard 7,B09SDXRYBG,Shipped,1,"$6,526.28 ",416003,E-300,EB-137506
407-7489795-3598732,12/22/2023 18:02,12/28/2023 15:55,Shipped - Delivered to Buyer,Ecomm,Economy 10,B0986XTYKD,Shipped,1,"$5,840.64 ",500085,E-110,BS-113659
407-9716089-9555516,2/1/2023 12:08,2/6/2023 14:45,Shipped,Parner Sale,Express 3,B08KRXV1QR,Shipped,1,"$3,377.42 ",577228,E-168,DB-133603
408-6260590-3989935,8/14/2025 19:19,8/22/2025 11:05,Shipped - Delivered to Buyer,Store Sale,Economy 10,B09SDXSQ33,Shipped,1,"$6,526.28 ",680003,E-294,HA-149207
406-1546888-6049943,6/18/2025 15:22,6/27/2025 16:11,Shipped,Store Sale,Same Day 0,B09831T4CQ,Shipped,1,"$8,371.59 ",560002,E-240,SU-206650
171-5084733-0742708,1/13/2025 19:33,1/26/2025 19:06,Shipped,Ecomm,Same Day 0,B081WVMMCY,Shipped,1,"$3,682.14 ",784001,E-139,GZ-144703
405-2402262-4161142,6/16/2024 18:05,6/23/2024 11:58,Shipped - Delivered to Buyer,Parner Sale,Economy 10,B099NR7612,Shipped,1,"$7,491.26 ",533221,E-569,LE-168105
406-3603047-8499533,10/2/2023 12:34,10/2/2023 14:21,Shipped - Delivered to Buyer,BOPIS,Pickup,B08N1CR6GS,Shipped,1,"$3,377.42 ",121102,E-460,AH-105858
407-9717953-5927508,10/16/2025 9:30,10/23/2025 13:04,Shipped,Ecomm,Standard 7,B08YNTF3X3,Shipped,1,"$9,302.71 ",454774,E-074,LT-167651
403-8863803-8937938,8/5/2025 14:05,8/5/2025 15:25,Shipped,BOPIS,Pickup,B08B3ZFHC6,Shipped,1,"$6,424.71 ",411014,E-191,AT-107354
408-0492479-4117108,5/7/2025 15:26,7/22/2025 18:08,Shipped - Delivered to Buyer,Parner Sale,Same Day 0,B08N1CR6GS,Shipped,1,"$3,377.42 ",110085,E-354,KN-163907
407-4873199-7229103,11/20/2024 18:39,11/25/2024 13:20,Shipped - Delivered to Buyer,Ecomm,Economy 10,B08QGKF6W4,Shipped,1,"$13,171.07 ",603103,E-181,AD-101809
402-5511195-9852346,4/5/2024 19:04,4/7/2024 14:13,Shipped - Delivered to Buyer,Parner Sale,Standard 7,B09NPX3HG3,Shipped,1,"$7,254.25 ",411022,E-071,CV-128054
407-2014824-2963569,7/4/2023 13:55,7/10/2023 16:48,Shipped,Ecomm,Same Day 0,B081WVMMCY,Shipped,1,"$3,682.14 ",411028,E-300,HM-148607
405-7426913-4667552,6/22/2022 17:29,6/26/2022 9:57,Cancelled,Store Sale,Standard 7,B0822TBFW3,,0,"$6,747.55 ",403401,E-459,AH-100300
406-0771266-3593122,7/18/2025 16:18,7/22/2025 17:56,Cancelled,Parner Sale,Express 3,B08QGMDXWB,,0,"$3,007.00 ",560035,E-137,HM-148602
403-1013188-5327516,3/23/2025 11:48,3/23/2025 12:22,Cancelled,BOPIS,Pickup,B08YZ2W99X,Cancelled,0,$0.00 ,160101,E-057,MJ-177405
406-5535997-3465941,9/20/2024 17:39,9/24/2024 11:53,Shipped - Delivered to Buyer,Store Sale,Express 3,B08QGJR8RG,Shipped,1,"$12,502.36 ",208002,E-237,CM-122358
405-4523685-3757956,1/23/2024 15:47,1/27/2024 18:16,Shipped,Ecomm,Same Day 0,B08XQ8MCKP,Shipped,1,"$6,670.18 ",421203,E-354,CC-122201
404-1472570-9371503,3/21/2023 13:34,3/21/2023 14:01,Shipped - Delivered to Buyer,BOPIS,Pickup,B09SDXQ3X9,Shipped,1,"$6,526.28 ",302034,E-086,LP-170804
406-0117547-5502719,8/17/2025 18:57,8/20/2025 14:32,Shipped,Store Sale,Standard 7,B09M75WS4Q,Shipped,1,"$5,188.86 ",560064,E-054,PB-192107
408-3380580-3077969,6/30/2025 11:08,6/30/2025 11:35,Shipped,BOPIS,Pickup,B081WVMMCY,Shipped,1,"$3,682.14 ",400615,E-480,SC-200958
407-7675958-2065950,2/6/2025 19:58,2/6/2025 21:57,Shipped,BOPIS,Pickup,B08QGJ32WW,Shipped,1,"$12,891.74 ",412301,E-198,RA-199153
408-6495545-2400331,7/18/2024 15:33,7/20/2024 12:40,Shipped,Store Sale,Economy 10,B074XBL3WM,Shipped,1,"$2,547.87 ",600040,E-171,EH-139455
406-7427982-6381902,11/7/2023 9:56,11/9/2023 18:53,Shipped,Ecomm,Economy 10,B08YYPZJ9R,Shipped,1,"$5,290.44 ",600073,E-460,CR-126258
407-2316119-9400357,12/3/2025 14:00,12/3/2025 14:59,Cancelled,BOPIS,Pickup,B07SHBLS7R,Unshipped,2,"$10,140.71 ",441912,E-259,DB-133602
402-6353503-7602741,8/9/2025 17:46,8/15/2025 16:40,Shipped,Parner Sale,Same Day 0,B0986XYFFP,Shipped,1,"$4,858.74 ",560087,E-042,HM-148604
408-2796553-3737150,5/27/2025 9:22,5/30/2025 12:39,Shipped - Delivered to Buyer,Ecomm,Standard 7,B09SDY4VDC,Shipped,1,"$6,526.28 ",500020,E-039,BP-111857
171-0776408-0657941,12/14/2024 18:50,12/14/2024 19:22,Cancelled,BOPIS,Pickup,B08RP69C9N,,0,$0.00 ,833201,E-276,DB-132100
404-3469414-0885118,5/7/2024 18:39,5/7/2024 19:58,Cancelled,BOPIS,Pickup,B09RKD2Z9R,,0,"$8,479.85 ",400067,E-553,MH-180253
171-5516284-2613130,8/15/2023 19:53,8/19/2023 10:38,Shipped,Ecomm,Standard 7,B081X4S825,Shipped,1,"$3,986.87 ",600126,E-014,QJ-192555
406-5538834-2835511,8/13/2022 19:37,8/13/2022 20:04,Cancelled,BOPIS,Pickup,B081WX4G4Q,Cancelled,0,$0.00 ,500080,E-460,AB-101058
171-8076872-4388351,7/26/2025 11:27,8/1/2025 16:50,Shipped,Parner Sale,Economy 10,B09K3RC2ZH,Shipped,1,"$3,885.30 ",421306,E-111,JF-154150
407-1329675-2548354,4/12/2025 11:46,4/20/2025 17:43,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B099NPSHJ2,Shipped,1,"$3,885.30 ",390022,E-353,PR-188804
404-9312902-9313909,10/18/2024 17:30,10/18/2024 18:34,Shipped - Delivered to Buyer,BOPIS,Pickup,B099FDH3P2,Shipped,1,"$2,547.87 ",411048,E-037,CR-126257
402-7810199-8921915,2/24/2024 11:32,3/1/2024 10:41,Cancelled,Store Sale,Express 3,B09SDYQ3WG,,0,"$6,215.54 ",421303,E-066,AT-104350
403-0428314-2630729,5/8/2023 17:25,5/8/2023 19:06,Shipped - Delivered to Buyer,BOPIS,Pickup,B0986Y2KBV,Shipped,1,"$5,070.36 ",517507,E-096,CD-122803
406-0758736-1237964,8/17/2025 16:10,8/23/2025 10:47,Shipped,Ecomm,Same Day 0,B0894Y3VBB,Shipped,1,"$5,891.43 ",570023,E-473,BB-115456
405-1438193-5168324,7/8/2025 12:40,7/13/2025 13:12,Shipped - Delivered to Buyer,Ecomm,Economy 10,B0822W6T1C,Shipped,1,"$9,412.75 ",621010,E-356,RB-197050
171-8458415-4088347,2/27/2025 16:48,3/6/2025 13:55,Shipped,Store Sale,Express 3,B09SDX8QRT,Shipped,1,"$5,595.17 ",400603,E-185,DB-130603
408-4631668-7249904,8/16/2024 18:06,8/16/2024 20:03,Shipped - Delivered to Buyer,BOPIS,Pickup,B09W644VYK,Shipped,1,"$9,040.30 ",560043,E-557,GH-146655
408-2097229-6783519,12/13/2023 12:58,12/13/2023 13:24,Shipped,BOPIS,Pickup,B08MYNGSF7,Shipped,1,"$4,824.88 ",834009,E-235,JB-160459
405-1959241-7199551,1/20/2023 17:51,1/27/2023 10:37,Shipped,Parner Sale,Standard 7,B081WX6MFJ,Shipped,1,"$3,986.87 ",391165,E-265,RB-197952
406-1848436-8709963,8/13/2025 12:32,8/13/2025 13:28,Shipped,BOPIS,Pickup,B08N44NG72,Shipped,1,"$4,477.83 ",560094,E-073,AW-109305
408-3112379-8705135,6/14/2025 11:58,6/14/2025 12:40,Shipped - Delivered to Buyer,BOPIS,Pickup,B07S8WFN2J,Shipped,1,"$2,691.77 ",517124,E-173,Co-126407
404-1470114-0884321,1/7/2025 10:57,1/7/2025 11:33,Shipped,BOPIS,Pickup,B098136DNF,Shipped,1,"$4,376.25 ",411014,E-198,TT-210708
407-4150783-8783511,6/8/2024 19:13,8/23/2024 13:32,Shipped,Ecomm,Economy 10,B08BFV1DVW,Shipped,1,"$4,427.04 ",480661,E-258,DV-130453
407-7494608-7481111,9/23/2023 11:29,9/23/2023 13:17,Shipped,BOPIS,Pickup,B08HK5K7KF,Shipped,1,"$5,654.42 ",743263,E-035,LS-172456
406-5389582-2784325,10/4/2025 11:04,10/6/2025 14:07,Shipped - Delivered to Buyer,Store Sale,Economy 10,B09RK7FBWT,Shipped,1,"$6,103.05 ",517152,E-345,MZ-173359
406-5744507-4907502,8/3/2025 11:07,8/9/2025 13:34,Shipped,Ecomm,Standard 7,B08KRXTFXH,Shipped,1,"$3,377.42 ",560078,E-046,LE-168102
403-3838622-9833945,5/2/2025 18:41,5/2/2025 19:27,Shipped,BOPIS,Pickup,B081WYJ6CV,Shipped,1,"$3,986.87 ",500084,E-193,SV-209355
403-5850603-8863557,11/14/2024 11:47,11/14/2024 13:03,Shipped,BOPIS,Pickup,B0894XHM78,Shipped,1,"$7,609.77 ",560078,E-479,TB-216258
171-0503267-1193141,3/28/2024 12:14,3/31/2024 14:52,Shipped - Delivered to Buyer,Ecomm,Express 3,B09K3WFS32,Shipped,1,"$3,656.75 ",110043,E-199,JL-158351
408-5012738-1997100,6/23/2023 10:30,6/27/2023 9:17,Shipped,Parner Sale,Economy 10,B08KRXV1QR,Shipped,1,"$3,377.42 ",211001,E-072,CM-127154
408-1442684-5521929,6/9/2022 11:28,6/13/2022 14:36,Shipped,Ecomm,Standard 7,B09QJ3WXB4,Shipped,1,$0.00 ,847225,E-278,AC-104508
407-4775472-2011526,7/16/2025 17:12,7/20/2025 9:13,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B06Y5CCJ89,Shipped,1,"$3,233.52 ",201305,E-478,AH-102102
408-3932202-0530712,3/18/2025 10:19,3/21/2025 12:55,Shipped,Store Sale,Express 3,B0986XYFFP,Shipped,1,"$4,858.74 ",122011,E-161,EH-139455
171-0012414-9949918,9/13/2024 16:39,9/16/2024 19:21,Cancelled,Ecomm,Express 3,B077Z4Z4F7,Unshipped,1,"$3,191.19 ",122003,E-013,MB-173058
408-1274063-1205928,1/15/2024 14:47,1/18/2024 11:32,Shipped,Store Sale,Express 3,B08B3GTCBN,Shipped,1,$0.00 ,190012,E-100,CC-122201
405-4821253-3207520,3/9/2023 12:47,3/11/2023 19:21,Shipped - Delivered to Buyer,Ecomm,Economy 10,B08N1BFLWX,Shipped,1,"$5,891.43 ",400078,E-265,TB-216254
405-8718592-0509131,8/17/2025 16:49,8/19/2025 14:10,Shipped,Store Sale,Express 3,B099NJQ8JQ,Shipped,1,"$5,121.14 ",500050,E-008,PO-188507
171-3687359-8022709,6/28/2025 11:31,7/2/2025 17:47,Shipped - Delivered to Buyer,Store Sale,Same Day 0,B089G1V1G3,Shipped,1,"$6,069.19 ",492001,E-149,FO-143050
403-2202740-4477132,1/31/2025 17:50,2/6/2025 13:47,Shipped,Ecomm,Economy 10,B09RKCHCPC,Shipped,1,"$4,511.69 ",201014,E-337,PS-190454
405-3934451-4671521,7/10/2024 17:33,7/13/2024 15:31,Shipped,Parner Sale,Same Day 0,B07T65WM8Q,Shipped,1,"$3,233.52 ",501359,E-254,JG-151157
171-7655924-5209960,10/29/2023 9:07,11/2/2023 12:52,Cancelled,Ecomm,Express 3,B09K3WFS32,,0,"$3,482.63 ",421302,E-142,AS-102251
406-4393148-4642735,11/21/2025 15:17,11/25/2025 10:42,Shipped,Ecomm,Same Day 0,B08XVXRVMY,Shipped,1,"$4,122.31 ",110086,E-342,DK-129854
403-3883025-2935512,8/8/2025 10:53,8/12/2025 18:32,Shipped,Parner Sale,Express 3,B08YYZ1RYT,Shipped,1,"$6,577.07 ",122009,E-178,AR-105407
403-8355107-8641120,5/22/2025 12:33,5/25/2025 18:37,Shipped,Parner Sale,Express 3,B09K3T12TK,Shipped,1,"$4,376.25 ",827013,E-072,SG-200809
405-9991531-2279522,12/8/2024 9:02,12/14/2024 19:57,Cancelled,Store Sale,Standard 7,B08KR7LV2T,,0,"$2,902.21 ",641015,E-475,AS-100900
405-6800408-6648345,4/29/2024 19:47,5/7/2024 9:16,Shipped,Store Sale,Express 3,B08BF4GQ9V,Shipped,1,"$4,427.04 ",456010,E-338,NM-185203
402-9875024-8763519,8/5/2023 17:37,8/10/2023 17:58,Cancelled,Parner Sale,Express 3,B0894Y3VBB,,0,"$5,610.91 ",520007,E-057,JR-162105
407-9692292-0410717,7/31/2022 12:18,8/5/2022 18:34,Shipped,Store Sale,Express 3,B0925TYNQY,Shipped,1,"$9,218.06 ",400010,E-238,MS-175308
408-7158425-6733157,7/24/2025 16:47,7/30/2025 18:13,Shipped - Delivered to Buyer,Store Sale,Express 3,B0822W6T1C,Shipped,1,"$9,412.75 ",411037,E-263,PG-188201
407-8876622-1741151,4/7/2025 12:02,4/7/2025 13:52,Shipped,BOPIS,Pickup,B08KRXTFXH,Shipped,1,"$3,377.42 ",828111,E-357,RP-193905
406-6255866-1113103,10/11/2024 15:51,10/11/2024 16:46,Shipped,BOPIS,Pickup,B09PBWM6Y7,Shipped,1,"$5,070.36 ",400081,E-073,AB-100159
404-4512098-3093912,2/16/2024 9:28,2/24/2024 13:14,Shipped,Ecomm,Standard 7,B09YYQ12KB,Shipped,1,"$5,840.64 ",500029,E-251,RB-194653
408-8582547-5686743,4/26/2023 15:48,5/5/2023 14:25,Shipped,Ecomm,Express 3,B08XNJG8B1,Shipped,1,"$11,418.88 ",482001,E-054,KD-166156
402-2497100-0635557,8/17/2025 9:48,8/30/2025 19:13,Shipped - Delivered to Buyer,Parner Sale,Express 3,B0922QTZQ5,Shipped,1,"$4,545.54 ",690528,E-463,JD-160600
402-8387593-6926725,7/6/2025 18:13,7/13/2025 17:45,Shipped - Delivered to Buyer,Store Sale,Economy 10,B09RKBXM5B,Shipped,1,"$4,122.31 ",781006,E-576,LF-171852
403-5708109-4576325,2/22/2025 10:01,3/1/2025 15:37,Cancelled,Parner Sale,Express 3,B099FDMD6T,,0,"$2,426.58 ",416005,E-201,VT-217006
171-5535124-6353137,8/9/2024 13:21,8/16/2024 15:29,Shipped,Parner Sale,Express 3,B08VRNH21D,Shipped,1,"$7,127.28 ",324009,E-479,DK-128350
402-4159444-5317104,12/4/2023 18:53,12/11/2023 9:14,Shipped,Store Sale,Standard 7,B0894Y2NJQ,Shipped,1,"$10,149.18 ",531035,E-283,AH-105854
404-4790083-9882762,1/8/2023 10:11,1/8/2023 11:42,Shipped - Delivered to Buyer,BOPIS,Pickup,B099FDH3P2,Shipped,1,"$2,547.87 ",402109,E-192,AA-103756
171-8607217-3896346,8/12/2025 15:21,8/17/2025 18:26,Shipped,Ecomm,Express 3,B07HYT8XL9,Shipped,1,"$3,233.52 ",462001,E-357,AA-103750
407-0649589-9838753,6/10/2025 19:05,6/12/2025 19:42,Shipped,Parner Sale,Standard 7,B085HP1LQR,Shipped,1,"$4,376.25 ",110085,E-172,AB-101503
403-1273058-0723545,1/1/2025 9:19,1/7/2025 11:19,Cancelled,Parner Sale,Express 3,B08YYTH8N5,Cancelled,0,$0.00 ,781007,E-163,EH-139906
403-7486300-5050707,5/31/2024 11:16,6/4/2024 10:13,Shipped - Delivered to Buyer,Store Sale,Economy 10,B09QJ57JPK,Shipped,1,"$10,039.13 ",201310,E-195,MD-178608
404-9531565-4802724,9/14/2023 10:17,9/14/2023 11:23,Shipped,BOPIS,Pickup,B098133MK5,Shipped,1,"$3,885.30 ",400607,E-045,NP-186851
406-9831538-1567532,9/21/2025 14:33,9/21/2025 15:33,Shipped,BOPIS,Pickup,B08XVKMPHJ,Shipped,1,"$3,428.20 ",500035,E-163,MC-181003
407-2151962-0059517,8/1/2025 12:30,8/5/2025 15:21,Shipped - Delivered to Buyer,Parner Sale,Standard 7,B08BJRFKHF,Shipped,1,"$4,807.95 ",781028,E-265,PC-190005
405-4670277-3653952,4/27/2025 10:25,4/27/2025 11:21,Shipped,BOPIS,Pickup,B09NQ4C51C,Shipped,1,"$5,425.87 ",182301,E-279,JK-153708
402-1898558-7289115,11/8/2024 19:57,11/8/2024 20:50,Cancelled,BOPIS,Pickup,B09Y3FN5LQ,Unshipped,1,"$6,526.28 ",521101,E-020,JK-153700
406-1400833-8957166,3/20/2024 12:29,3/20/2024 13:42,Shipped,BOPIS,Pickup,B08B3XS7ST,Shipped,1,"$6,424.71 ",462023,E-203,JK-160903
403-2637683-8876319,6/12/2023 18:32,6/12/2023 20:10,Shipped,BOPIS,Pickup,B08QGNJVKR,Shipped,1,"$3,157.33 ",500046,E-087,JJ-154457
408-5037989-2187505,5/27/2022 9:07,5/30/2022 16:20,Shipped - Delivered to Buyer,Parner Sale,Express 3,B07WW89977,Shipped,1,"$3,233.52 ",403002,E-019,HG-150259
408-0447226-4865942,7/14/2025 10:21,7/16/2025 11:21,Shipped,Store Sale,Same Day 0,B09QJ6676Y,Shipped,1,"$12,688.59 ",302023,E-201,JF-154153
402-6169239-0416349,3/13/2025 16:41,3/15/2025 17:57,Shipped - Delivered to Buyer,Store Sale,Economy 10,B08TGZCN3N,Shipped,1,"$4,037.66 ",401202,E-259,SC-207705
407-2385813-2810703,9/6/2024 17:14,9/10/2024 13:44,Shipped,Parner Sale,Economy 10,B09KXV6T8Q,Shipped,1,"$5,425.87 ",560083,E-179,SC-204408
407-2786247-2641152,1/7/2024 15:08,1/13/2024 17:18,Shipped,Parner Sale,Economy 10,B09RKGBMF9,Shipped,1,"$7,228.85 ",500055,E-326,CC-124302
406-2910034-5844300,2/25/2023 16:00,2/28/2023 16:21,Shipped,Ecomm,Economy 10,B085HRZN1M,Shipped,1,"$5,916.83 ",380013,E-469,DA-134504
408-2560007-7681119,8/16/2025 12:56,8/20/2025 18:16,Shipped,Ecomm,Economy 10,B08WJ68DFN,Shipped,1,"$6,543.21 ",744105,E-337,SB-202906
408-5362456-4652353,6/25/2025 11:59,6/25/2025 13:07,Shipped,BOPIS,Pickup,B099NHBL52,Shipped,1,"$4,096.91 ",560056,E-562,RR-193150
406-6358763-4190741,1/25/2025 12:59,1/29/2025 9:33,Shipped - Returned to Seller,Parner Sale,Express 3,B09K3H7SMJ,Shipped,1,"$10,149.18 ",560025,E-003,LC-168702
406-8993503-7741919,7/2/2024 10:37,7/5/2024 16:39,Shipped,Store Sale,Standard 7,B0793QT2YL,Shipped,1,"$5,916.83 ",411026,E-046,JL-151755
405-9502569-6101929,10/20/2023 10:30,10/26/2023 12:34,Shipped,Store Sale,Economy 10,B083ZZ8869,Shipped,1,"$3,961.48 ",600112,E-074,CS-124008
402-8463578-4409961,11/9/2025 17:41,11/17/2025 16:44,Shipped,Parner Sale,Economy 10,B0928WHKTX,Shipped,1,"$3,902.23 ",560054,E-105,MV-181901
403-8884677-7547503,8/7/2025 18:13,8/12/2025 19:28,Shipped - Delivered to Buyer,Parner Sale,Standard 7,B09TH3H2DP,Shipped,1,"$6,136.91 ",600066,E-481,JP-154604
404-8737406-8047554,5/17/2025 14:55,5/22/2025 10:29,Shipped - Delivered to Buyer,Ecomm,Economy 10,B09812HRK9,Shipped,1,"$5,053.43 ",302020,E-164,PL-189258
171-6727911-2674712,12/2/2024 9:12,12/8/2024 16:16,Shipped - Delivered to Buyer,Store Sale,Express 3,B0965LLRJW,Shipped,1,"$4,977.24 ",560085,E-192,BG-116951
404-5152704-6882701,4/21/2024 16:34,4/27/2024 12:19,Cancelled,Store Sale,Standard 7,B0983FS8GB,Unshipped,1,"$12,121.45 ",144005,E-566,KT-164653
407-1875926-4376361,7/26/2023 15:03,7/31/2023 10:10,Cancelled,Parner Sale,Express 3,B09BQBF3Y2,Unshipped,1,"$2,471.69 ",500040,E-244,JH-161806
402-8282454-7938761,7/18/2022 11:06,7/18/2022 12:46,Shipped - Delivered to Buyer,BOPIS,Pickup,B09SDXFFQ1,Shipped,1,"$6,221.55 ",560035,E-273,JE-156109
402-1658114-9061942,7/22/2025 10:11,7/22/2025 10:49,Shipped,BOPIS,Pickup,B09TH7MDHM,Shipped,1,"$4,596.33 ",400071,E-039,MW-182202
408-0127559-6429941,4/2/2025 13:45,4/15/2025 9:16,Shipped - Delivered to Buyer,Store Sale,Standard 7,B09LTZR8MC,Shipped,1,$0.00 ,700019,E-342,MC-175755
171-3863669-4117946,10/4/2024 13:10,10/11/2024 14:47,Shipped,Ecomm,Standard 7,B09LD4YF4X,Shipped,1,"$6,433.17 ",400101,E-334,SJ-205008
406-5737374-6841948,2/8/2024 19:06,2/16/2024 9:54,Shipped,Store Sale,Standard 7,B09SDZ14KR,Shipped,1,"$6,382.38 ",781028,E-174,LC-170501
407-5961285-0245922,4/14/2023 18:08,4/21/2023 12:32,Shipped,Ecomm,Standard 7,B0894XKSM1,Shipped,1,"$9,522.79 ",192303,E-558,BN-114704
407-2663638-6779518,8/17/2025 17:49,8/24/2025 10:45,Shipped,Store Sale,Economy 10,B09RPRS8JL,Shipped,1,"$9,522.79 ",248001,E-007,DJ-134207
405-8584979-9622752,7/4/2025 17:46,9/18/2025 19:17,Shipped,Parner Sale,Express 3,B09SDYL6L2,Shipped,1,"$6,297.74 ",560097,E-092,AG-102701
408-3664077-5741910,2/17/2025 17:05,2/22/2025 13:19,Shipped - Delivered to Buyer,Ecomm,Express 3,B099FD3RH8,Shipped,1,"$3,732.93 ",500034,E-039,CV-128054
405-6573750-7833145,8/2/2024 19:34,8/4/2024 12:02,Shipped,Store Sale,Standard 7,B09K3Y39WX,Shipped,1,"$4,325.46 ",442403,E-085,LF-171857
405-4810618-1868338,11/25/2023 11:43,11/25/2023 12:51,Shipped,BOPIS,Pickup,B09NDKJKPN,Shipped,1,"$5,383.55 ",390009,E-462,SZ-200351
407-6328125-4170745,12/27/2025 19:56,12/27/2025 20:38,Shipped - Delivered to Buyer,BOPIS,Pickup,B099NQJZPQ,Shipped,1,"$7,127.28 ",411041,E-244,BF-110803
405-1596365-6161967,8/11/2025 12:49,8/11/2025 13:55,Shipped - Delivered to Buyer,BOPIS,Pickup,B09SDXB141,Shipped,1,"$6,221.55 ",734301,E-086,TH-211006
402-5482246-1238769,6/6/2025 13:38,6/9/2025 9:25,Shipped - Delivered to Buyer,Ecomm,Standard 7,B08CMJBRQV,Shipped,1,"$8,532.42 ",173001,E-074,DB-130608
407-7731380-1096348,12/26/2024 19:24,12/30/2024 18:44,Shipped - Delivered to Buyer,Ecomm,Standard 7,B099NNG899,Shipped,1,"$4,113.84 ",756046,E-006,GW-146051
408-6797692-9186728,5/23/2024 15:07,5/23/2024 15:55,Shipped - Delivered to Buyer,BOPIS,Pickup,B0986RYVDW,Shipped,1,$0.00 ,411051,E-556,BF-111704
404-2641668-7524365,9/4/2023 15:27,9/4/2023 16:13,Shipped,BOPIS,Pickup,B081WX6MFJ,Shipped,1,"$3,986.87 ",560062,E-275,GR-145607
171-4670631-9529903,9/8/2025 13:24,9/11/2025 12:20,Shipped - Delivered to Buyer,Ecomm,Economy 10,B08KRT1VKG,Shipped,1,"$3,047.29 ",500033,E-294,KM-162250
403-4594098-6401122,7/30/2025 11:06,8/2/2025 19:44,Shipped,Store Sale,Express 3,B09Y3BRWN9,Shipped,1,"$4,765.63 ",411045,E-328,HM-148603
403-2908848-2445908,4/22/2025 9:34,4/25/2025 13:26,Cancelled,Ecomm,Same Day 0,B08XNJ19QH,Unshipped,1,"$11,164.94 ",110019,E-140,JK-160907
406-1451920-9620332,11/1/2024 16:44,11/3/2024 14:15,Shipped - Delivered to Buyer,Ecomm,Economy 10,B09CTCDDQ4,Shipped,1,"$8,828.68 ",686663,E-258,GZ-144701
408-6056332-6393130,3/12/2024 10:05,3/14/2024 17:50,Shipped - Delivered to Buyer,Parner Sale,Same Day 0,B099NR3NXY,Shipped,1,"$7,127.28 ",695030,E-258,ME-177253
403-2646050-6501102,6/1/2023 13:36,6/5/2023 11:54,Shipped,Ecomm,Economy 10,B099NJBZMD,Shipped,1,"$7,152.67 ",400098,E-352,DB-130606
407-1469933-7933104,5/14/2022 17:05,5/20/2022 13:14,Shipped,Parner Sale,Economy 10,B09KXRLH3S,Shipped,1,"$6,780.22 ",500056,E-044,RM-193750
404-2221169-3370754,7/12/2025 16:02,7/15/2025 13:38,Shipped - Delivered to Buyer,Parner Sale,Economy 10,B0983DSS8R,Shipped,1,"$12,121.45 ",800020,E-251,KN-163903
402-1696643-1661944,3/8/2025 17:54,3/12/2025 13:33,Shipped,Parner Sale,Express 3,B0943BZY9W,Shipped,1,"$2,903.39 ",500072,E-091,RM-196756
408-1419573-0184327,8/30/2024 11:51,9/3/2024 19:05,Cancelled,Parner Sale,Express 3,B0986YM94G,,0,$0.00 ,411014,E-235,PO-188659
171-3028869-3418767,12/30/2023 19:53,1/3/2024 17:22,Shipped - Delivered to Buyer,Ecomm,Economy 10,B08W1PHJSG,Shipped,1,"$4,096.91 ",670006,E-003,DV-134651
406-1327114-3862746,2/13/2023 12:08,2/16/2023 18:27,Shipped,Store Sale,Standard 7,B09K3T318L,Shipped,1,"$2,835.67 ",440013,E-563,CC-126103
408-7887704-0921114,8/15/2025 14:44,8/21/2025 10:15,Shipped,Store Sale,Express 3,B09K3RB9D2,Shipped,1,"$4,325.46 ",686540,E-151,ND-183706
403-3518890-1140361,6/22/2025 15:11,6/30/2025 15:16,Shipped,Store Sale,Standard 7,B08KRTXC2Y,Shipped,1,"$3,377.42 ",411030,E-018,JS-156859
402-8282065-5530728,1/19/2025 13:34,1/24/2025 13:18,Cancelled,Ecomm,Express 3,B09TZSN6PK,,0,"$4,014.72 ",226010,E-279,EB-137502
407-8575382-7148359,6/24/2024 18:23,6/24/2024 19:53,Shipped - Delivered to Buyer,BOPIS,Pickup,B0965L4WB7,Shipped,1,"$4,765.63 ",395007,E-046,NB-185805
402-8941019-9745114,10/11/2023 12:23,10/17/2023 16:26,Shipped,Store Sale,Economy 10,B0894WW15B,Shipped,1,"$5,620.56 ",500039,E-045,AP-107208
408-9778946-1125945,10/28/2025 11:58,11/3/2025 11:52,Shipped - Delivered to Buyer,Parner Sale,Same Day 0,B0983GD1BK,Shipped,1,"$4,223.89 ",370205,E-250,PW-192400
403-2935400-0285964,8/6/2025 14:52,8/11/2025 12:05,Shipped,Store Sale,Express 3,B08MYV6C3Y,Shipped,1,"$3,605.96 ",410206,E-242,NG-184303
402-3624265-3328336,5/12/2025 11:43,5/20/2025 10:12,Shipped,Store Sale,Economy 10,B09NQ4XYV9,Shipped,1,"$5,188.86 ",400005,E-482,PK-190755
407-7635680-5041966,11/26/2024 9:09,12/5/2024 18:28,Shipped,Store Sale,Economy 10,B084KJS373,Shipped,1,"$2,471.69 ",400029,E-154,JF-154158
408-8076062-6674765,4/13/2024 10:29,4/26/2024 16:19,Shipped,Store Sale,Economy 10,B08XNGQCGM,Shipped,1,"$11,164.94 ",562105,E-481,DG-133001
