order_id,order_date,ship_date,status,sales_channel,ship_mode,product_uin,shipment_status,qty,amount,ship_postal_code,emp_code,customer_id
405-5709755-3445923,8/15/2025,8/20/2025,Cancelled,Store Sale,Express 3,B09SDXFFQ1,,1,"4,588.90",534007,E-073,AB-10165
407-6523125-7667523,8/13/2025,8/16/2025,Cancelled,Partner Sale,Economy 10,B09875DFR2,Unshipped,1,"4,588.50",411004,E-150,PB-18805
405-1938716-8631516,7/4/2025,7/13/2025,Cancelled,Store Sale,Same Day 0,B09NDK8FFH,,1,"4,585.10",521137,E-035,JK-16090
402-2862532-6971565,5/17/2025,5/19/2025,Cancelled,Partner Sale,Economy 10,B08RYRBZPC,Unshipped,1,"4,579.60",110075,E-096,MG-17650
404-4445636-0225918,4/27/2025,5/1/2025,Cancelled,Partner Sale,Express 3,B099NJBZMD,Cancelled,1,"4,577.80",795004,E-357,ML-17755
403-6209142-8795512,2/22/2025,2/27/2025,Cancelled,BOPIS,Pickup,B091Q97C9S,Cancelled,1,"4,571.50",688007,E-480,DG-13300
406-1805558-5106704,2/6/2025,2/10/2025,Cancelled,Ecomm,Express 3,B082W84Q2J,Unshipped,1,"4,569.80",673524,E-206,DB-13615
402-3733077-8817927,1/31/2025,2/6/2025,Cancelled,Partner Sale,Express 3,B08RYPRVPV,Cancelled,1,"4,569.40",396230,E-195,BD-11320
402-4619379-8920359,1/25/2025,2/2/2025,Cancelled,Partner Sale,Express 3,B08HHJRFQP,Unshipped,1,"4,569.00",400701,E-166,RP-19390
407-4418584-8323543,11/8/2024,11/11/2024,Cancelled,Partner Sale,Same Day 0,B099FB1LY3,,1,"4,560.70",793002,E-172,TZ-21580
407-1568582-0368338,11/1/2024,11/3/2024,Cancelled,Store Sale,Same Day 0,B08RP3LHNB,Unshipped,1,"4,559.90",793002,E-094,RO-19780
406-4569422-0366759,10/25/2024,10/29/2024,Cancelled,Store Sale,Express 3,B099S8JY9L,,1,"4,559.40",248001,E-007,BS-11590
406-2191778-6565128,9/20/2024,9/24/2024,Cancelled,Store Sale,Standard 7,B099S8JY9L,,1,"4,555.90",248001,E-284,MD-17860
405-9195866-5871508,5/15/2024,5/24/2024,Cancelled,Store Sale,Standard 7,B0894Y2NJQ,Cancelled,1,"4,543.60",530007,E-278,PJ-18835
404-5112233-5577918,2/8/2024,2/11/2024,Cancelled,Store Sale,Express 3,B0894Y3VBB,Unshipped,1,"4,533.30",211001,E-180,AF-10870
408-8345623-3886731,12/13/2023,12/17/2023,Cancelled,Ecomm,Express 3,B09NQ4XYV9,Unshipped,1,"4,527.70",497001,E-282,NC-18415
403-8725364-8858707,12/4/2023,12/10/2023,Cancelled,Ecomm,Express 3,B09PN3TB2G,,1,"4,527.00",755026,E-007,AP-10720
407-6501035-4395525,9/14/2023,9/17/2023,Cancelled,Store Sale,Standard 7,B0983121HP,,1,"4,518.60",121002,E-237,HL-15040
407-6936671-2785954,4/14/2023,4/18/2023,Cancelled,Partner Sale,Economy 10,B08N43MK22,Unshipped,1,"4,503.40",400028,E-187,SP-20620
406-6711295-1198745,2/13/2023,2/16/2023,Cancelled,Ecomm,Economy 10,B09KXT1W6F,Cancelled,1,"4,497.30",410206,E-353,EB-13705
171-5856091-6284315,7/31/2022,8/3/2022,Cancelled,BOPIS,Pickup,B08B3YK5R3,,1,"4,477.60",411041,E-277,GH-14425
405-4039291-4521102,8/17/2025,8/25/2025,Cancelled,Partner Sale,Standard 7,B07R52578F,Unshipped,1,"4,589.40",560061,E-477,ML-17410
407-6899819-4984339,8/10/2025,8/13/2025,Cancelled,Ecomm,Express 3,B0894XX73X,,1,"4,588.20",431603,E-103,EM-13825
408-3576803-6987558,8/5/2025,8/9/2025,Cancelled,BOPIS,Pickup,B099NK55YG,Cancelled,1,"4,587.80",110022,E-285,PO-18865
406-5865733-2916351,8/3/2025,8/6/2025,Cancelled,BOPIS,Pickup,B08RYPYSND,Unshipped,1,"4,587.50",560017,E-081,EB-13975
406-5390919-5637959,8/1/2025,8/5/2025,Cancelled,BOPIS,Pickup,B099NRKCZ1,,1,"4,587.40",560017,E-086,JM-15580
404-3539235-2310751,5/22/2025,5/25/2025,Cancelled,Store Sale,Economy 10,B091XZYQG4,,1,"4,580.20",421306,E-326,FH-14365
405-3965980-0137966,3/23/2025,3/31/2025,Cancelled,Partner Sale,Standard 7,B09QJ4J3LH,Cancelled,1,"4,574.70",411052,E-252,NS-18505
402-0263044-7489110,2/17/2025,2/20/2025,Cancelled,Partner Sale,Economy 10,B08W8T2TDB,,1,"4,570.80",201102,E-233,MF-18250
406-8439590-4313112,1/13/2025,1/19/2025,Cancelled,Partner Sale,Express 3,B08VW9RBLW,Cancelled,1,"4,567.60",421308,E-096,JM-15655
403-2393439-2766719,11/8/2024,11/11/2024,Cancelled,Partner Sale,Express 3,B09RKDPH6J,Unshipped,1,"4,560.70",400705,E-480,SE-20110
405-1922614-0729110,7/18/2024,7/23/2024,Cancelled,Partner Sale,Economy 10,B09NDK8FFH,,1,"4,549.60",521137,E-094,HE-14800
402-1851965-3903528,7/2/2024,7/8/2024,Cancelled,Store Sale,Standard 7,B099NQJZPQ,Unshipped,1,"4,548.10",560066,E-469,HR-14770
403-8233586-4021961,2/16/2024,2/18/2024,Cancelled,Store Sale,Express 3,B0983F1V7R,Cancelled,1,"4,534.00",560075,E-185,LC-16885
404-9266501-5833120,11/25/2023,11/28/2023,Cancelled,Partner Sale,Express 3,B09QJ4M1SQ,Cancelled,1,"4,525.80",400061,E-331,DK-13375
407-7210068-8711555,7/15/2023,7/17/2023,Cancelled,Store Sale,Express 3,B0894XH3LN,,1,"4,512.40",523001,E-297,DK-12835
408-3433862-7704361,9/8/2025,9/12/2025,Cancelled,Partner Sale,Same Day 0,B09K3YFPSS,,1,"4,591.20",411028,E-176,NP-18325
404-2294967-5085161,8/13/2022,8/17/2022,Cancelled,Ecomm,Standard 7,B098374ZNB,Unshipped,1,"4,479.00",400081,E-251,SM-20950
408-0389930-3040310,7/5/2022,7/11/2022,Cancelled,Store Sale,Economy 10,B08YYZCTJX,Cancelled,1,"4,475.30",581334,E-096,PB-18805
407-7373194-9874702,8/17/2025,8/25/2025,Cancelled,Partner Sale,Express 3,B09K3S4P57,Cancelled,1,"4,589.40",243002,E-176,DO-13645
407-6028692-9169963,8/12/2025,8/16/2025,Cancelled,BOPIS,Pickup,B09SDY4TFG,Cancelled,1,"4,588.50",121002,E-040,CC-12550
407-9375273-7155551,8/3/2025,8/9/2025,Cancelled,BOPIS,Pickup,B09SDXPB9D,Cancelled,1,"4,587.80",121002,E-009,JK-16090
404-2342014-5226719,7/22/2025,7/30/2025,Cancelled,BOPIS,Pickup,B0983DCNY3,,1,"4,586.80",134109,E-051,ES-14080
402-5470365-7689957,7/4/2025,7/9/2025,Cancelled,Store Sale,Economy 10,B08QGLBXXQ,Cancelled,1,"4,584.70",180010,E-082,SO-20335
404-4076517-5055568,7/2/2025,7/15/2025,Cancelled,Store Sale,Economy 10,B09HMY3YLT,Unshipped,1,"4,585.30",560078,E-180,SH-19975
406-7370370-8643509,6/30/2025,7/2/2025,Cancelled,Store Sale,Economy 10,B09NQ4XYV9,Cancelled,1,"4,584.00",400608,E-089,ML-17755
171-1108551-5825961,5/27/2025,6/4/2025,Cancelled,Partner Sale,Economy 10,B0894X27FC,,1,"4,581.20",560068,E-472,TB-21625
408-5371110-6738718,1/13/2025,1/26/2025,Cancelled,Partner Sale,Express 3,B09B3HRDLP,Unshipped,1,"4,568.30",160047,E-555,TS-21370
403-9503381-2637962,1/7/2025,1/9/2025,Cancelled,Partner Sale,Express 3,B09SDY9SQ6,,1,"4,566.60",626001,E-100,RS-19765
405-0354675-3070766,8/30/2024,9/6/2024,Cancelled,Store Sale,Economy 10,B0983DYB2P,,1,"4,554.10",639006,E-356,CK-12205
404-9767350-4139561,7/26/2024,8/3/2024,Cancelled,BOPIS,Pickup,B09KXWW582,Unshipped,1,"4,550.70",500068,E-285,SC-20050
406-8086104-2998728,2/16/2024,2/24/2024,Cancelled,BOPIS,Pickup,B0929DPT8L,,1,"4,534.60",110007,E-048,RD-19930
404-9765869-3055557,11/7/2023,11/11/2023,Cancelled,Partner Sale,Standard 7,B08KRZQWTH,Cancelled,1,"4,524.10",560036,E-098,LW-17125
407-8506171-9165119,8/5/2023,8/11/2023,Cancelled,Store Sale,Standard 7,B08RP3LHNB,Unshipped,1,"4,514.90",751021,E-077,JG-15805
407-6023601-6308305,7/26/2023,7/29/2023,Cancelled,Store Sale,Standard 7,B08RP3YXBX,Unshipped,1,"4,513.60",751021,E-462,NC-18340
406-3859718-2303526,7/15/2023,7/18/2023,Cancelled,Store Sale,Economy 10,B08YZ2C6PY,Cancelled,1,"4,512.50",411014,E-036,JF-15295
406-2895162-4583505,7/4/2023,7/9/2023,Cancelled,Partner Sale,Economy 10,B08YYSX188,,1,"4,511.60",411014,E-255,TS-21340
404-1913717-4461157,2/25/2023,3/5/2023,Cancelled,BOPIS,Pickup,B09K3SJVR1,,1,"4,499.00",230001,E-553,DW-13585
408-9234908-4838743,12/27/2025,1/1/2026,Cancelled,Ecomm,Economy 10,B09SDZHJ3Q,,1,"4,602.30",201005,E-273,CV-12295
404-8277221-3613158,9/21/2025,9/24/2025,Cancelled,Partner Sale,Economy 10,B08BJSMMBL,,1,"4,592.40",110071,E-075,AG-10270
171-4200212-6689102,7/18/2022,7/21/2022,Cancelled,BOPIS,Pickup,B09QJ4HWCC,Cancelled,1,"4,476.30",560068,E-338,TB-21595
404-7887525-4901946,8/13/2025,8/17/2025,Cancelled,Ecomm,Economy 10,B09RKHL9H2,Unshipped,1,"4,588.60",410210,E-343,BV-11245
408-8391859-1427501,8/10/2025,10/25/2025,Cancelled,Partner Sale,Express 3,B09SDXG1CP,Cancelled,1,"4,595.50",600126,E-326,TG-21310
405-2595677-6674769,6/25/2025,7/8/2025,Cancelled,BOPIS,Pickup,B08XNGQCGM,Unshipped,1,"4,584.60",700057,E-460,JD-15895
402-5443253-1413160,5/2/2025,5/6/2025,Cancelled,Store Sale,Standard 7,B09RKFQBBZ,,1,"4,578.30",201001,E-171,ON-18715
171-1654373-0223554,4/7/2025,4/10/2025,Cancelled,Store Sale,Standard 7,B094FNYJJ5,Unshipped,1,"4,575.70",411058,E-575,MF-17665
408-1687138-8474728,3/8/2025,3/11/2025,Cancelled,BOPIS,Pickup,B0894XGSH9,Unshipped,1,"4,572.70",400028,E-060,CM-12445
404-4707281-2230729,2/22/2025,3/1/2025,Cancelled,Store Sale,Economy 10,B082W8RWN1,Unshipped,1,"4,571.70",243122,E-152,MS-17830
408-6251692-7815506,2/17/2025,2/21/2025,Cancelled,Partner Sale,Standard 7,B0925X6RTJ,,1,"4,570.90",211002,E-205,CC-12100
406-6815287-1582722,2/12/2025,2/15/2025,Cancelled,BOPIS,Pickup,B08MYNLFDT,Cancelled,1,"4,570.30",570022,E-161,JW-16075
406-1860594-8431559,1/7/2025,1/10/2025,Cancelled,Partner Sale,Economy 10,B09SDYWXDS,Cancelled,1,"4,566.70",700065,E-169,PK-18910
407-2597524-3973918,1/1/2025,1/6/2025,Cancelled,Partner Sale,Economy 10,B0986XYFFP,Cancelled,1,"4,566.30",600083,E-110,JJ-15445
407-5456849-2312355,12/20/2024,12/22/2024,Cancelled,Ecomm,Same Day 0,B099FCT65D,,1,"4,564.80",560075,E-345,CS-12130
171-9293253-2889955,10/4/2024,10/6/2024,Cancelled,BOPIS,Pickup,B0986XYSRW,Cancelled,1,"4,557.10",560016,E-279,LD-16855
171-4697756-2505166,8/2/2024,8/6/2024,Cancelled,Store Sale,Same Day 0,B0986XYSRW,Cancelled,1,"4,551.00",560016,E-349,JL-15850
402-5672200-1089100,7/18/2024,7/22/2024,Cancelled,BOPIS,Pickup,B0986XYFFP,Cancelled,1,"4,549.50",600083,E-351,RB-19645
403-5028896-7037937,6/24/2024,6/28/2024,Cancelled,Partner Sale,Express 3,B082W8F8P3,Cancelled,1,"4,547.10",682024,E-354,CH-12070
403-7671725-2709143,6/16/2024,6/19/2024,Cancelled,Partner Sale,Express 3,B099NJKJ54,Unshipped,1,"4,546.20",600117,E-355,DF-13135
405-3703483-1460307,5/31/2024,6/5/2024,Cancelled,Ecomm,Economy 10,B099NRCT7B,Cancelled,1,"4,544.80",500079,E-357,DE-13255
407-4423372-0344310,5/15/2024,5/21/2024,Cancelled,Partner Sale,Express 3,B097ZZZR1P,Cancelled,1,"4,543.30",500084,E-359,JB-15925
405-4730970-2159502,4/5/2024,4/7/2024,Cancelled,BOPIS,Pickup,B0893FS7QX,,1,"4,538.90",522501,E-005,HD-14785
408-1256452-2322744,3/28/2024,4/1/2024,Cancelled,BOPIS,Pickup,B08W8DJG7F,,1,"4,538.30",560061,E-006,KW-16570
406-9084449-4677902,3/20/2024,3/26/2024,Cancelled,BOPIS,Pickup,B09K3BNDTT,,1,"4,537.70",744102,E-007,DH-13675
407-2937640-3728340,3/4/2024,3/13/2024,Cancelled,Partner Sale,Economy 10,B07X3K4L82,Unshipped,1,"4,536.40",201005,E-009,SC-20020
405-8668287-6889113,2/24/2024,3/1/2024,Cancelled,Store Sale,Same Day 0,B099NRCT7B,Cancelled,1,"4,535.20",500079,E-010,CC-12685
408-5364616-2378724,1/31/2024,2/6/2024,Cancelled,BOPIS,Pickup,B09VC53FQW,,1,"4,532.80",421503,E-013,AG-10525
171-0066311-7788322,5/20/2023,6/2/2023,Cancelled,BOPIS,Pickup,B09CT47S1K,,1,"4,507.90",110017,E-052,DR-12880
406-3977138-3411556,5/8/2023,5/10/2023,Cancelled,Partner Sale,Economy 10,B08L91ZZXN,Cancelled,1,"4,505.60",800025,E-053,PO-18850
408-3228238-9292366,4/26/2023,4/30/2023,Cancelled,Partner Sale,Economy 10,B082Z3G31G,,1,"4,504.60",600034,E-357,TC-21535
402-1401542-6122728,11/21/2025,11/26/2025,Cancelled,Store Sale,Same Day 0,B0986XYFFP,Cancelled,1,"4,598.70",600083,E-065,MC-17425
407-0669828-0828342,10/4/2025,10/8/2025,Cancelled,Partner Sale,Economy 10,B07K44CD3P,,1,"4,593.80",462039,E-068,JH-16180
406-3010612-7906735,9/8/2025,9/15/2025,Cancelled,Partner Sale,Same Day 0,B08L91ZZXN,Cancelled,1,"4,591.50",800025,E-070,NP-18685
408-1479144-1025918,7/31/2022,8/4/2022,Cancelled,Store Sale,Standard 7,B08V17851C,Cancelled,1,"4,477.70",769042,E-073,IM-15055
171-8206053-1549167,5/14/2022,5/19/2022,Cancelled,Store Sale,Economy 10,B0986XYFFP,Cancelled,1,"4,470.00",600083,E-079,AB-10015
406-3359941-3968349,8/10/2025,8/14/2025,Cancelled,Ecomm,Express 3,B089G1KWJN,Cancelled,1,"4,588.30",751019,E-093,PW-19240
404-3242251-2137138,8/9/2025,8/15/2025,Cancelled,Store Sale,Economy 10,B09QJ46PYP,,1,"4,588.40",248001,E-094,RH-19510
408-2032903-1308326,8/6/2025,8/10/2025,Cancelled,Ecomm,Economy 10,B09VC53FQW,,1,"4,587.90",421503,E-097,PK-18910
402-6379949-8751540,7/20/2025,7/27/2025,Cancelled,BOPIS,Pickup,B09K3NLG1Z,,1,"4,586.50",500055,E-106,NF-18475
403-5766989-6395545,7/10/2025,7/18/2025,Cancelled,Partner Sale,Same Day 0,B08N4CW5D5,Unshipped,1,"4,585.60",122018,E-111,Co-12640
402-1258015-8061102,4/7/2025,4/10/2025,Cancelled,Partner Sale,Economy 10,B089G2NH3L,Cancelled,1,"4,575.70",400053,E-480,SH-20635
408-3261145-6223525,2/22/2025,2/25/2025,Cancelled,Ecomm,Economy 10,B08PV4R5C1,,1,"4,571.30",500095,E-143,AG-10525
408-2541335-5600332,1/25/2025,1/28/2025,Cancelled,Store Sale,Same Day 0,B09RK65QV5,,1,"4,568.50",753010,E-148,GR-14560
402-4489083-3412322,12/14/2024,12/19/2024,Cancelled,Partner Sale,Economy 10,B099FCT65D,,1,"4,564.50",560043,E-154,MC-17845
404-5356269-1123522,11/1/2024,11/6/2024,Cancelled,Partner Sale,Express 3,B08RYQQD6Z,Unshipped,1,"4,560.20",400053,E-160,GH-14665
171-2023004-1659511,9/13/2024,9/15/2024,Cancelled,BOPIS,Pickup,B085HM8VTK,Cancelled,1,"4,555.00",500014,E-166,SV-20935
405-9034639-8562746,9/6/2024,9/9/2024,Cancelled,Store Sale,Economy 10,B09NDK8FFH,,1,"4,554.40",521137,E-167,DR-12880
408-3278036-5546722,8/16/2024,8/19/2024,Cancelled,Partner Sale,Express 3,B09831T4CQ,Unshipped,1,"4,552.30",682315,E-170,YC-21895
408-7410101-4401940,6/24/2024,6/28/2024,Cancelled,Ecomm,Economy 10,B099NS9KRN,,1,"4,547.10",400103,E-177,AH-10210
171-4060363-9678738,6/16/2024,6/22/2024,Cancelled,Ecomm,Economy 10,B09TZS71GP,,1,"4,546.50",110070,E-178,HG-15025
405-0414107-0106723,3/12/2024,3/14/2024,Cancelled,Partner Sale,Economy 10,B09M6S8ZRW,Cancelled,1,"4,536.50",560092,E-062,MF-18250
405-0375687-2134752,1/15/2024,1/19/2024,Cancelled,Ecomm,Economy 10,B099NLY5W8,Cancelled,1,"4,531.00",560065,E-195,SK-19990
406-5265670-4194709,8/15/2023,8/21/2023,Cancelled,Store Sale,Standard 7,B08N4RDVZP,,1,"4,515.90",625007,E-555,AC-10450
406-9553620-4027519,6/23/2023,6/28/2023,Cancelled,Partner Sale,Same Day 0,B09SDY4VDC,,1,"4,510.50",400093,E-560,EP-13915
403-1971363-8565150,4/26/2023,5/1/2023,Cancelled,Partner Sale,Same Day 0,B0925X6RTJ,Unshipped,1,"4,504.70",560098,E-565,LC-17140
408-9347979-5768343,1/20/2023,1/24/2023,Cancelled,Partner Sale,Standard 7,B09M6X6C6T,,1,"4,495.00",781028,E-572,AR-10510
404-3934663-2894728,8/13/2022,8/19/2022,Cancelled,Store Sale,Economy 10,B08ZHN6H5T,Unshipped,1,"4,479.20",110017,E-477,MW-18220
406-3420005-1076309,7/5/2022,7/8/2022,Cancelled,Store Sale,Economy 10,B09SDYWXDS,Cancelled,1,"4,475.00",700065,E-236,RR-19315
402-4967434-8281915,8/17/2025,8/23/2025,Cancelled,Ecomm,Economy 10,B09SDXRYBG,,1,"4,589.20",560072,E-245,HA-14920
408-9639407-4676309,8/12/2025,8/18/2025,Cancelled,BOPIS,Pickup,B09SDXB141,Unshipped,1,"4,588.70",751016,E-252,WB-21850
406-2508570-3161105,7/18/2025,7/22/2025,Cancelled,Partner Sale,Express 3,B09K3L1KML,,1,"4,586.00",834001,E-267,JP-15520
171-7163129-6179515,6/30/2025,7/3/2025,Cancelled,Partner Sale,Express 3,B08XNJG8B1,Cancelled,1,"4,584.10",262001,E-274,PC-19000
402-7513481-3276362,5/22/2025,5/26/2025,Cancelled,BOPIS,Pickup,B08WJ2XDQY,Unshipped,1,"4,580.30",401107,E-283,JG-15160
402-7224131-0077949,3/23/2025,3/26/2025,Cancelled,Store Sale,Express 3,B08WJ2XDQY,Unshipped,1,"4,574.20",401107,E-292,JG-15310
403-4724491-4302762,1/1/2025,1/5/2025,Cancelled,Store Sale,Economy 10,B08XNGQCGM,Cancelled,1,"4,566.20",212208,E-238,HG-15025
402-0913748-0754759,11/14/2024,11/16/2024,Cancelled,Partner Sale,Express 3,B07T542CKK,Unshipped,1,"4,561.20",413005,E-330,GZ-14470
403-1715491-1803537,10/25/2024,11/2/2024,Cancelled,Partner Sale,Same Day 0,B09TY14PVB,Cancelled,1,"4,559.80",442202,E-333,DK-12985
402-1626194-7700325,10/18/2024,10/27/2024,Cancelled,Partner Sale,Same Day 0,B09SDXFFQ1,,1,"4,559.20",560062,E-334,MF-18250
404-3115786-1044343,9/20/2024,9/26/2024,Cancelled,Partner Sale,Economy 10,B08RP2HWM6,,1,"4,556.10",411038,E-337,JP-15520
404-0252660-4177925,8/30/2024,9/3/2024,Cancelled,Store Sale,Standard 7,B08XVRKF6V,Unshipped,1,"4,553.80",500072,E-038,SK-19990
408-0871700-7881950,7/10/2024,7/14/2024,Cancelled,BOPIS,Pickup,B09SDXFFQ1,,1,"4,548.70",600119,E-345,YS-21880
402-0284199-3984367,1/31/2024,2/6/2024,Cancelled,Partner Sale,Express 3,B089FZ6SFC,Unshipped,1,"4,532.80",122001,E-562,LC-17140
404-7382087-7968359,1/15/2024,1/24/2024,Cancelled,Partner Sale,Express 3,B08XNJG8B1,Unshipped,1,"4,531.50",442401,E-481,VF-21715
408-9282096-8151536,1/7/2024,1/12/2024,Cancelled,Partner Sale,Express 3,B082W8RWN1,Cancelled,1,"4,530.30",311022,E-142,AI-10855
406-6262880-8897146,5/20/2023,5/25/2023,Cancelled,BOPIS,Pickup,B09RKDB8SB,,1,"4,507.10",110085,E-061,AA-10375
402-3282190-9401922,3/21/2023,3/26/2023,Cancelled,Partner Sale,Express 3,B08PCVMF6R,Unshipped,1,"4,501.10",500028,E-144,RB-19435
403-1936989-6067568,10/16/2025,10/20/2025,Cancelled,BOPIS,Pickup,B09NDL6H2B,Cancelled,1,"4,595.00",226020,E-011,AT-10435
408-5597714-2117912,10/4/2025,10/6/2025,Cancelled,Store Sale,Standard 7,B08MXFNM51,,1,"4,593.60",843130,E-287,LH-16900
408-1222632-9005145,8/17/2025,8/23/2025,Cancelled,BOPIS,Pickup,B0965JTTHB,Cancelled,1,"4,589.20",560092,E-150,EG-13900
407-4258382-4033922,8/14/2025,8/17/2025,Cancelled,Store Sale,Standard 7,B08HK7GNFP,Unshipped,1,"4,588.60",631501,E-278,TC-21295
403-4793090-0132314,7/6/2025,7/10/2025,Cancelled,Ecomm,Express 3,B082W7MZVQ,Cancelled,1,"4,584.80",143022,E-205,SJ-20215
402-3854730-9313108,6/6/2025,6/12/2025,Cancelled,BOPIS,Pickup,B099S87FTK,,1,"4,582.00",208016,E-007,PN-18775
404-7104252-9168303,5/22/2025,5/27/2025,Cancelled,Store Sale,Same Day 0,B079WX69ZM,Cancelled,1,"4,580.40",365220,E-192,VP-21730
403-2344468-5528343,4/12/2025,4/16/2025,Cancelled,BOPIS,Pickup,B09KXTTVB5,,1,"4,576.30",733207,E-083,LW-16990
407-1354120-7391562,3/18/2025,3/22/2025,Cancelled,BOPIS,Pickup,B09KXV6T8Q,Unshipped,1,"4,573.80",744106,E-334,LS-17245
408-8327614-3404358,3/13/2025,3/15/2025,Cancelled,BOPIS,Pickup,B09NQ51CH7,Cancelled,1,"4,573.10",400601,E-191,LT-17110
403-8398024-5951552,1/13/2025,1/17/2025,Cancelled,BOPIS,Pickup,B09RKDH2BT,Cancelled,1,"4,567.40",122018,E-564,RO-19780
403-0624411-7681945,12/8/2024,12/13/2024,Cancelled,Ecomm,Economy 10,B09KXTTVB5,,1,"4,563.90",733207,E-206,MD-17860
406-9843608-8624324,12/2/2024,12/9/2024,Cancelled,Ecomm,Economy 10,B09QJ3RNNY,,1,"4,563.50",122004,E-097,KA-16525
408-8012926-5333104,11/14/2024,11/17/2024,Cancelled,Store Sale,Economy 10,B09LD4YZCR,Cancelled,1,"4,561.30",560016,E-093,BG-11695
403-5712123-8133130,8/2/2024,8/4/2024,Cancelled,Store Sale,Express 3,B08YZ2GWTM,Cancelled,1,"4,550.80",452001,E-193,LP-17080
402-1897148-3282721,7/2/2024,7/5/2024,Cancelled,BOPIS,Pickup,B08B3YV8GQ,,1,"4,547.80",751024,E-162,SC-20050
406-3246111-4561136,3/20/2024,3/25/2024,Cancelled,BOPIS,Pickup,B09TH5KHC9,,1,"4,537.60",700065,E-573,NC-18415
403-4792392-6509918,2/16/2024,2/19/2024,Cancelled,Partner Sale,Economy 10,B09RKF8L5N,,1,"4,534.10",695305,E-292,ME-17320
408-0550045-5350702,2/8/2024,2/13/2024,Cancelled,Partner Sale,Economy 10,B094FR7J54,Unshipped,1,"4,533.50",502345,E-336,DK-13090
407-0035442-2713155,1/31/2024,2/13/2024,Cancelled,Partner Sale,Economy 10,B094FJ2VY6,,1,"4,533.50",700053,E-194,JS-15685
407-7921484-5145126,1/7/2024,1/13/2024,Cancelled,Ecomm,Standard 7,B07S8VQ9Y4,Unshipped,1,"4,530.40",141002,E-097,JB-16000
408-2880477-2674733,12/30/2023,1/7/2024,Cancelled,Ecomm,Standard 7,B08RYPWC3J,Unshipped,1,"4,529.80",500079,E-177,HL-15040
402-5871260-7297922,10/11/2023,10/13/2023,Cancelled,Partner Sale,Economy 10,B08B414Z8Y,,1,"4,521.20",400602,E-173,LW-17125
171-4562699-1202746,4/2/2023,4/9/2023,Cancelled,Partner Sale,Economy 10,B09RK67T5V,,1,"4,502.50",302029,E-239,CS-12175
408-8922444-9589131,3/9/2023,3/12/2023,Cancelled,Partner Sale,Standard 7,B0894XKKWY,Cancelled,1,"4,499.70",226021,E-149,TS-21655
407-9303698-7921944,12/27/2025,1/2/2026,Cancelled,BOPIS,Pickup,B09SDXRYBG,,1,"4,602.40",394270,E-199,HM-14980
408-3958614-2249114,5/27/2022,6/2/2022,Cancelled,Store Sale,Economy 10,B09K3XZC3J,,1,"4,471.40",620018,E-088,VG-21805
405-2801185-1489132,8/17/2025,8/25/2025,Cancelled,Partner Sale,Economy 10,B08YYTCPYX,,1,"4,589.40",250001,E-053,RM-19750
408-8396914-2996334,8/17/2025,8/21/2025,Cancelled,Partner Sale,Economy 10,B08MYS1L63,Cancelled,1,"4,589.00",560037,E-300,JD-16060
407-4488914-6284323,8/17/2025,8/20/2025,Cancelled,Partner Sale,Express 3,B08RP3LHNB,Cancelled,1,"4,588.90",246001,E-013,RE-19450
403-7233004-9707500,8/15/2025,8/20/2025,Cancelled,BOPIS,Pickup,B09RPRS8JL,Unshipped,1,"4,588.90",791111,E-477,BT-11395
408-9743168-6959537,8/12/2025,8/15/2025,Cancelled,Partner Sale,Economy 10,B08XVKLMZK,Cancelled,1,"4,588.40",521245,E-235,AH-10210
406-9892210-9593160,8/3/2025,8/12/2025,Cancelled,Store Sale,Economy 10,B09NDKGZ6V,Cancelled,1,"4,588.10",700123,E-481,NC-18535
405-3048638-2936337,7/16/2025,7/19/2025,Cancelled,Store Sale,Express 3,B0894YNXQ3,,1,"4,585.70",641016,E-358,JP-15520
402-9896401-1680301,7/6/2025,7/10/2025,Cancelled,Partner Sale,Economy 10,B09SDXFFQ1,,1,"4,584.80",680010,E-200,SR-20425
402-5712613-5061906,7/2/2025,7/9/2025,Cancelled,Partner Sale,Same Day 0,B0986TGXF9,Cancelled,1,"4,584.70",562125,E-048,CM-12190
403-4649602-1370738,6/1/2025,6/6/2025,Cancelled,Partner Sale,Standard 7,B099NJ3Y8W,Unshipped,1,"4,581.40",284120,E-480,LP-17095
403-8277639-9473115,5/7/2025,5/12/2025,Cancelled,Partner Sale,Standard 7,B099S8JY9L,Cancelled,1,"4,578.90",110063,E-112,TS-21505
406-5586457-7777922,2/12/2025,2/19/2025,Cancelled,Partner Sale,Economy 10,B09SDZ4FH9,Cancelled,1,"4,570.70",182222,E-194,AR-10510
402-5785737-5700335,8/2/2024,8/10/2024,Cancelled,Partner Sale,Economy 10,B08RYPWC3J,Unshipped,1,"4,551.40",400064,E-010,SU-20665
404-1399429-2932338,7/2/2024,7/5/2024,Cancelled,Partner Sale,Economy 10,B08XNDL1DL,Cancelled,1,"4,547.80",824217,E-569,DK-12835
405-7727382-1265101,5/31/2024,6/2/2024,Cancelled,Partner Sale,Same Day 0,B08YYZ1RYT,Cancelled,1,"4,544.50",400104,E-261,LH-16900
406-0410824-6142743,4/21/2024,4/24/2024,Cancelled,Partner Sale,Same Day 0,B08YYXSP8X,Cancelled,1,"4,540.60",560098,E-352,KH-16510
407-9094471-0389157,3/20/2024,3/24/2024,Cancelled,BOPIS,Pickup,B09295Z14G,,1,"4,537.50",400013,E-249,DM-13345
